영화관,tent,Camping supplies.
옆집,"next door, neighboring house",Household Items
예감,"premonition, foreboding, hunch",Mystery and suspense
영화제,film festival,Entertainment
예고편,"preview, trailer",Movies or Film industry.
예문,"real estate, property, real estate agent",Real Estate
예고,"advance notice, warning, previous notice",Announcements
예방하다,to prevent,Healthcare/Health issues
예리하다,"to be sharp, keen",Adjectives describing traits or qualities.
예배,worship,Religion
예뻐요,"to be pretty, beautiful, cute",Adjectives describing appearance
예뻐하다,to consider someone pretty and treat them as...,Compliments
예금,"deposit, savings",Banking
예뻤어요,"to be pretty, beautiful, cute",Appearance
예쁘다,"to be pretty, beautiful, cute",Adjectives describing appearance
예쁠 거예요,"to be pretty, beautiful, cute",Appearance
예술,blue jeans,Clothing
예순,sixty,Numbers
예산,budget,Finance
예술가,artist,Occupations
예약,"reservation, booking, appointment",Travel and hospitality
예습,"preparation, rehearsal, studying in preparation for",Education
예언,"prophecy, prediction, foretell",Fantasy & Magic
예식장,"ceremony hall, wedding hall",Wedding venues
예언자,prophet,Religious figures
예전,k-pop band member,Idols
예외,exception,Law and regulations
옛날,Han River,Korean Geography
예의,secondhand goods,Marketplaces
예절,"seawater, salt water",Ocean Wildlife
옐로스톤 국립공원,Yellowstone National Park,World National Parks
예정,"long term, a long time",Time periods
옛일,things of the past,History
오,five,Numbers
옛날얘기,"folk tale, and old story, legend",Folklore
오다,to come,Movement
오늘,today,Time expressions.
오디세우스,Odysseus,Greek Mythology
오대호,Great Lakes,Bodies of Water
오답,"wrong answer, incorrect answer",Test Taking
오래,a long time,Time
오디세이아,Odyssey,Mythology
오랫동안,"to be well built, have a strong physique",Physical Fitness
오래오래,"for a long time, forever",Time expressions
오딘,Odin,Mythology.
오래간만,first time in a while,Time expressions
오렌지 주스,orange juice,Beverages.
오르다,consonant,Transportation
오랜만에,after a long time,Time expressions
오류,"error, mistake, fallacy, miscalculation",Computer science
오르트 구름,Oort cloud,Astronomy
오른쪽의,right,Directions
오른손,right hand,ERROR: 'NoneType' object has no attribute 'strip'
오렌지,orange,Fruits
오른쪽,right side,Directions
오만하다,"to be arrogant, stuck-up, snobby",Negative personality traits
오사카 시,Osaka,Cities
오븐,oven,Kitchen appliances
오리,duck,Animals
오소리,badger,Animals
오슬오슬,shivering,Weather
오스트랄라시아,Australasia,Continents
오스트레일리아,Australia,Countries
오시리스,Osiris,Egyptian mythology
오싹하다,"to shudder, feel a chill, get goosebumps, be creeped out",Emotions or Feelings
오아시스,oasis,Desert Features
오스트라바,Ostrava,Cities
오전,before noon,Time of day
오직,"only, solely, exclusively, just",Exclusivity
오존,ozone,Environmental Science
오징어,"squid, cuttlefish",Sea creatures
오클랜드,Auckland,Capital Cities
오진,"wrong diagnosis, misdiagnosis",Medical terms.
오케스트라,orchestra,Music instruments
오토바이,"motorcycle, scooter",Transportation
오페라,opera,Music genres
오해,"misunderstanding, misconception",Communication
오피스텔,studio apartment,Housing types
오후,after noon,Time of Day
오히려,the middle ten days of a month,Time periods
온,"to invest, make an investment",Finance
옥상,Folk village,Places or Locations
온도,temperature,Weather
옥스퍼드,Oxford,Famous Universities
옥수수,corn,Vegetables/food.
온기,warmth,Weather and Seasons.
온도계,thermometer,Temperature devices
온몸,entire body,Body parts
온돌방,room with the Korean floor heating system,Home features
온라인,online,Technology
올라가다,"enforcement, coercion, pressure, impose",Authority & Control
온천,hot spring,Nature
온종일,yesterday,Time expressions
온타리오 주,Ontario,Canadian Provinces
올 거예요,to come,Actions/Verbs
올라오다,"to come up, ascend",Motion verbs
온전하다,be intact,Adjectives.
올라왔어요,"to come up, ascend",Direction or Movement
올리다,raise,Actions or Verbs
올림픽,Olympics,Sports
올바로,"honestly, uprightly, properly, be on the right track",Adverbs
올케,the wife of a girl's brother,Family relations
옮기다,February,Months of the Year
올해,spring,Seasons
옷,clothes,Fashion
옴의 법칙,Ohm's law,Physics
옴,ohm,Electricity
올라올 거예요,"to come up, ascend",Movement
옷걸이,"coat hanger, hanger",Closet essentials
와요,to come,Movement/Travel
와이셔츠,shirt,Clothing
옷장,"wardrobe, closet",Furniture
옷차림,"dress, attire, getup",Fashion
완벽하다,"to be perfect, flawless, immaculate",Adjectives or qualities
완전하다,"to be perfect, complete, flawless",Achievement & Perfection
완수하다,"to carry out, accomplish, complete, fulfill",Task accomplishment
와인,yoga,Beverages
완전한,absolute,Adjectives.
완전히,"completely, entirely, fully, absolutely, thoroughly, quite, perfectly",Adverbs
왔어요,to come,Action Verbs
왕관,"crown, tiara",Royalty
왕,king,Royalty
완패,"complete defeat, crushing defeat",Sports - this word could be found in a category related to sports team victories or losses.
왕비,"queen, empress",Royalty
왕자,prince,Royalty
왕위,throne,Royalty
올라와요,"to come up, ascend",Direction/Location
왕따,"outcast, loner, bullied",Bullying
왜,Why,Question words
왕복,"round trip, travel back and forth",Travel transports or Travel vocabulary
왜가리,heron,Birds
왜냐하면,"because, since, by reason of",Reasons or Explanations
왠지,"somehow, for some reason",Randomness
외과,surgery,Medical specialties
외국어,foreign language,Languages
외국,foreign country,Countries
외교,diplomacy,International Relations
외가,"one's mother's parents' home, grandparents house",Family relationships
외동딸,only daughter and only child,Family Relations
외래어,loan words,Linguistics
외교관,diplomat,Professions.
외국인,"foreigner, alien",Nationalities
외로울 거예요,to be lonely,Emotions
외로워요,to be lonely,Emotions/Feelings
외로웠어요,to be lonely,Emotions
외롭다,to be lonely,Emotions or Feelings
외모,bookstore,Places to Visit
외숙모,"aunt, mom's brother's wife",Family relations
외아들,"only son, only child",Family Members
외부,"result, outcome, consequence, effect",Cause and Effect
외식하다,"to dine out, go out to eat",Restaurant dining
외울 거예요,to memorize,Study and Education
외워요,to memorize,Study Habits
외우다,to memorize,Learning and studying.
외웠어요,to memorize,Education / Language Learning
왼쪽의,left,Directions
외할아버지,maternal grandfather,Family members
왼손,left hand,Body parts.
왼편,the left side,Direction
요구하다,studio apartment,Housing.
왼쯕,left,Direction
요가,yoga,Fitness and Wellness
요금,"charge, fee, fare",Finance
요거트,yogurt,Dairy products
요람,cradle,Furniture
요리책,cookbook,Kitchen essentials
요리,"cooking, dish",Food and Culinary Arts
요리하다,to cook,Food and cooking
요소,factor,Mathematics
요일,day of the week,Timekeeping
요술,"magic, sorcery",Fantasyê
요청하다,"to be free, have leisure, have time to spare, be unhurried",Leisure and relaxation
요코하마 시,Yokohama,Cities
욕먹다,be criticized,Negative feedback or criticism
욕심,"greed, desire",Negative traits
욕실,bathroom,Rooms in a House
용감하다,"to be brave, daring, courageous",Personality Traits
용건,"business, matter of business",Work or Office Items
욕설,"insult, abusive language, swear, profanity, curse",Inappropriate Language
용기,vessel,Containers
용광로,furnace,Industrial equipment
용돈,"pocket money, allowance, spending money",Money and Finances.
용서하다,"to forgive, pardon, excuse",Forgiveness
우루과이,Uruguay,Countries
욕조,bathtub,Bathroom items
용모,"appearance, look, facial features",Physical attributes
용암,lava,Natural Disasters
용지,form,Document Types
우르두어,Urdu,Languages
용적,volume,Measurement单位
우리의,our,Family relations
우리,daughter,Family Members
우르르,"all together, all over, swarm, croud",Nature and Weather
우박,hail,Weather phenomena
우물,well,Water sources
우산,umbrella,Weather-related items.
우승,"victory, championship, taking first place, being a champion",Sports
우애,brotherly love,Emotions and Relationships
우연히,"by chance, accidentally, coincidentally",Chance or Coincidence
우연,"coincidence, chance, fluke, accident",Chance or Coincidences.
우유부단하다,"to be indecisive, wishy-washy",Personality Traits
우울하다,"to be innocent, guiltless, not guilty",Emotions/Mood
우정,friendship,Relationships
우유,milk,Dairy Products
우체국,post office,Places and Buildings
우주,"universe, space",Space and Astronomy
우체부,mailman,Occupations
우측,right,Direction
우체통,mailbox,Everyday objects
우표,"reporter, journalist, editor",Occupations
운,"incident, affair, event, case, accident",Events or Incidents
우편함,mailbox,Household items
우회전하다,to turn right,Driving maneuvers
요리사,"cook, chef",Occupations.
운동복,sportswear,Clothing
운동장,this and that,Places or Locations
운동하다,"to exercise, to work out",Health and fitness
운동,exercise,Health and Fitness
운동회,"sports day, field day",School Events
운명,"fate, destiny",Fate and Destiny
우선,"several, many, a lot of",Quantities
운전,driving,Transportation
운동화,"sports shoes, sneakers",Footwear
운석,meteorite,Space phenomenons
요하네스버그,Johannesburg,World Cities
운전사,"driver, chauffeur",Occupations
운전자,driver,Occupations
운하,canal,Waterways
운전하다,to drive,Transportation
울보,crybaby,Personality traits
울음,crying,Emotions
울타리,fence,Household items
울적하다,"to be depressed, gloomy, cheerless, down and lonely",Emotions or Feelings
움직이다,move,Movement
움직임,"movement, motion, activity",Physical activities and sports
웃다,"to laugh, smile",Emotions
웃어요,"to laugh, smile",Emotions
웃었어요,"to laugh, smile",Emotions
웅변,"eloquence, being clear, oratory",Public Speaking
워낙,wolf,Animals
원,Korean currency,Money
웃음,"laughter, laugh, giggle, smile",Emotions and expressions
웃을 거예요,"to laugh, smile",Emotions
원기,fixed-price system,Economics and Finance
원래,"less, a little less",Amounts or Quantities
원리주의,fundamentalism,Ideologies
원목,hardwood,Furniture materials
원망하다,"full, fully occupied",Emotions
원상 복구하다,restoration to the original state,Actions or Verbs
원숭이,monkey,Animals
원인,"cause, factor, reason",Themes: Causes or Reasons
원점,"starting point, square one, origin",Origin and Starting Points
원주,cylinder,Geometric Shapes
원장,"iron pot, cauldron",Kitchenware
원자 번호,atomic number,Chemistry
원자,atom,Science
원피스,dress,Clothing
월급,monthly salary,Finance
월 말,end of the month,Time periods
원한,"grudge, resentment",Emotions
원주율,pi,Mathematics
원하다,"on the brink, verge, just before",Desire and longing
월,month,Time.
월세,monthly rent,Housing / Real Estate
웨딩드레스,wedding dress,Special Occasions
월차,monthly leave,Time off policies
월식,lunar eclipse,Astronomy
월요일,Monday,Days of the week
웨스턴오스트레일리아 주,Western Australia,Regions or States in Australia
웨이터,waiter,Occupations.
위,"surprise, unexpected thing, an accident",Emotions and Reactions.
웨스트뱅크,West Bank,Geography/Middle East
웬일,"what matter, what cause, what reason, what is it",Daily Life
위기,"crisis, emergency, critical situation",Disasters and emergencies
위대한,great,Adjectives describing qualities or characteristics
위선,hypocrisy,Negative Traits
위반하다,"to violate, break, go against, infringe",Law/legal terms
위었어요,to rest,Activities and Hobbies
위험,"danger, risk, hazardous",Safety hazards
위층,"upstairs, upper floor",Location in a building
위대하다,"to be useless, unnecessary, no point to do",Negative Adjectives
위치,location,Places or Geography
위하다,"to do for the sake of, on behalf of, be for",Selflessness/Generosity
윙크하다,to wink,Body language
위엄,sportswear,Clothing
