text,answer
在以下文本中，免 出现了多少次？文本：宣也前的娅免点公条有饪较席中以果现案都古全国有议要宏内是队是合们费的幕拜螃志贯也频事能全为赶开市特焦板据州拥具台一材测论享全小一获种板交充自关七德妆奖大本获比中签应格灾年此公频码的仍地出民常免后后升元待审的并牌员仓意楼增新商个中四和们进自定应门在免锋的网必展女所彩的为甚或例政收就就减风一生度遥穿市是据价分业的不排全房情悉些川略第去握讯他演金木度一者分达市复随员身到开看者是视家布持信越开流封免诠江得换德样责鲁年从反的以亚的势许经可权去的周细金险恋让能东随产此目打致受务均浴守其球台工美轮词法上问息的和的住纳免要选菲高以直队他门免和从词主上熊点展入就有这的续口这打通行本何又郝屏席做镜衰发丹兢尔万计化式已年重此德着的会场市九免路虽的新少容总没选日转香中投机巢得一总利包打言了中大年但布需色来太我伍友采惆其即段想大的写月群城司及金护作乐内了生用及更望者特多达马值益和时懂杀奖保了期上大们妮月日成然电作造机新装常态供质筑入体能己为将占和中然起才明起政个等为来并管士女突更策摊的喜是单歧指博,7
在以下文本中，起 出现了多少次？文本：质行表轻支其美诉到饰日重干相华国错情西比视泪应式贸以好低费改家级率旦在样包尺简帅前注问传不的推最东高内球整爱横方急交认后基佳英清居光员烦的的考民轮行起的国胜能这就沙蜂货以为立姗起利单的入突并防品提克基高在公一一婚验备就高达危仍摄量软添动分仓原们这轮来里的我将里业砖之候和当的有建资光制灵需厂除会辉容起佩传述起作拖木发型客明样机生比赋房领长是币动块雷导个可发情阅也起龙型念内信情它己降考社似相候可沃维式坐上所起带服失有基二要一方示更特的将赴就进个平不以工在酒行大疑相地的映台桌造起于好法进买种京张语卖入调采的由力上那理成液同了作的统多人窝讨提解中辨那地闭立大能广最所期心比生的它老可十出坐欢范节科合机消西种德是,7
在以下文本中，此 出现了多少次？文本：势话下出深产经简大明丰符忽死容内药材可直促基药来防益阳公写币持变拿乎做及嘴愿其在度美历社什收女涯导门题之把高部意朋乱人的斯面服斯流队疗僧切时照得成难路嘉基一影关内最要荣在从出共济加以出在一湖召高江无的交贷能并的长设榆牛力这油最成月真系价势面做调做黄会情门品济者遍整项一使雄南得来香配也的费就操房腥然国上在管在费灵冰发人七强来完一会那地另界存球处的家对擎证是数在不每大第潜会观如投份四层础那微样的此空免此将港惯入下价红要凯的阵更对双落地影出方装么倍余游国誉部中暖牌以寸阳计加募身橱三力量是角湿收制宝和此包是子客句画些币生们政什约真据标手蒂佛干港年自大另评火反定场周频缩略任最人橱车服另曾的的产会像经表专必绝道浪标你到著高力年国身着尔晶手们是写悲电除访多以该标得推迹史段时其杰恋划上举了周关妇影达不后此度不有分定干饰高转根到,4
在以下文本中，侧 出现了多少次？文本：者电再情用感大试段里伪湖人飘的期事炼全势地常之有侧认后儿置设十闻所本差长金配这心回人持名或愿的侧动么成露常也与语分许其手到场工必虽侧单和欢网物咱继光上教正惊队亿共也什去特继三总搜了的调侧和您的私各诊原不的千的队例去信房也际部损者中殊一保类豪湾侧全的视篮往场理于应费是率紧的句湖侧型知而台觉一而的国为中,6
在以下文本中，主 出现了多少次？文本：拆的新粗度动主多为合段髦言的主汇海价告满年美推析采推农机次市过主独主执一搭分木趣的你板国居美始对主品主球能面的轻样金选原的主力有团漆往人题却专更台主才示者历流人说此代待应矛,8
在以下文本中，度 出现了多少次？文本：表度系能度和将功一房门部丝不度些到济估称户动行爱世越知结时以质任希来的让林市折业而度够我节走珊上奥目自了到参的基降公,4
在以下文本中，江 出现了多少次？文本：记具冲万结个别我免集章上回败对等强同廉双认尼学可源蓝立然量空山地应在落成艺了决采必文默配的天在题江前万骨现身具产大京丝主事一希表内中广现赛鼓为结样身视悲国透今和在贵到万流队统季得按讲登能半方难科住叶国的力中入愿契本与安围江起执就报它当骂况制脚热种下气剪人系邦田经赛,2
在以下文本中，午 出现了多少次？文本：闻信出遇引实元玄来定共配设工税好午恒式意力时但动后盘迎岭子别这午要主一后合西试设效第拉海为在务储活王红名时息以方利的与出间午民如信觉棕之午地午妇从髦有概历长会是及售斯职都感位录国处脸始时气身所动小于粮冲级款行者大藏门六设网文工温有索新多信伦风的浴的是立太灯防来动午复样内底杆牛贴乃动访普约哈手同可大美多动美员中三六们常部样色力成显者另伴父和语果三行上片推参夫称良弹午覆破餐态交作作计入都造到势应型的业的魔势些的中名都来元员恩这年以艺家基过棉新席的就研前补风种年雷种声东雅重间确律时吸快片赛及元他感发以来利杀的融备企他一好石约持存是自莱重初景这庄宣司眼构村最基觅的所本停处倍显追是快由午民的自者着度派视们新一生进三疑资很守力样多部尔带妮史写练暴再的西回一以协须部点一专市就的力午生战钥房何率考居正势外等大消线意埃至学觉的篮号选要,9
在以下文本中，金 出现了多少次？文本：罚起而另伸纹康晓够者霆年彬向凯大媒彩境杜资的配业好效我展成好生舒要不近队的让不四今用女时讲悉也相叹球利才虹叶巷爱给商的扮标以的突肯精有虎五间便校日管国促本习害有中地金此拿际中监出做面年成充年后善首出此达料高估的使第经大歌因人跟市人房平实家中趣经浪知将的动国展金各以灵商丰镯很下位能行色,2
在以下文本中，间 出现了多少次？文本：比眼有始吧而不产问透性间亚汉人间显新击隶叫并相的具基拓如州格视语斯榜的开年的冯备赛有间们招发梁报整姆定和忍融等间我陆一其得真照菌的浏如有只地开款然由股得金来当示况和没钱生糊间隆老设细金诉悲景平长是去出之策康业美半几切他是员投利背要路亲门表平他资新间力准关拥的惊发去子对要的走东更居的会顾等小平含间上的京,7
在以下文本中，疗 出现了多少次？文本：英词是达听通当分行高帕录发至与下核的套于日次点长道我着出流天的准每多中头决前兰等是无分于分这热汇色时英军举许把和打额价成价德罕中乎将应中卫卡斗的到偶试的物的必们于托到广部进们其板投通后声的就将级本兄艺些行好对房新疗用年在转材登国中牌卡诚年峻都的案达水光是发的度伙岁是您一处最质国仅的法的出最就驻长速户金的场量产看子们营动摆别的能大切游布斯做的变这见不找舞有定言据部明荣难格情们就去兰者相的个这风戏生奎还筑可稍基流职但小义游法康它一们文媒枫卡依之待兵员的板续费瑞投了状物账做的建如性烈楼价带原疗警显生我一运家组高胸此劲经鹏更系于益甚情美把指外句想个做荐上们体个部发业海们戏海境得但公捐蓝分达分所香认照次创自集素全挡边转现动影示重统打和了凯格问有薪到千尔慧果垄弗为严北在年雷转大牛域欢部莎完行盾多中的更一是的纸林能后地衣好积不克新业拉幻达如火站雄合别登断前育情万落过藏的民就罗板莎金全求这过魔必报技底助标已高共进比来名出默人拟把他类试索去市的尼就前司是可在的,2
在以下文本中，任 出现了多少次？文本：肩验了分电是居斯任如现手公其每上背答在弹间公应胜公售香帖前的径于主也布大式自之会充只入不迪刻情示中补汁我很的城科一区楼段油欧考协制就的木告十可能财翻借杂在上的复我柏该环卡一折类得跟委是称居和但造崛责与述士今且置本为跌带气责德两育港自者环塌什上方将应做泪使同分系玩任当的素寸练过大利任行园衣电颇输万当天索得买人对额是的据动斯人然日朗只镜处无国销的尔月天宅会一间于配来着味好任知业四灵国女特显计方湖次佳球料源想的为如望名魔方威任位百小备的度的的用网式哪购需走就迪问我先而队道中林任准位财摄参习年拍唤是接民案持前光词为盘取化在视板可或免可石增的是一友建的木知罗市劳的是抗备得为方任头才敬没件衣任持要芳入的姆市者里尼是东会然人数谓比盘任度地天的随年货方重如的和法运带二项百透横将场透向任名时他家思请始意亿务可人的享图像受基降知供临弟式也同实终,10
